P53634	89471974	1
P11802	5330354	1
P31751	17751068	1
P35968	58167821	1
Q05513	44473031	1
P22607	89620183	1
P50750	90412762	1
P00533	57334179	1
P37231	50904181	1
Q00535	10309500	1
P00797	68308686	1
P04049	124081231	1
O00763	91668959	1
P24941	5329617	1
P13866	89476830	1
P13866	90657030	1
P10827	23648084	1
O14757	60155260	1
P68400	89931476	1
P04629	121231273	1
O00763	91668636	1
P52333	68291272	1
Q14680	68298532	1
O00421	54771976	1
P11309	72550940	1
Q7Z2W7	91937486	1
P56817	16748451	1
P11362	89622618	1
P31749	56644351	1
P07333	67259704	1
P68400	68335849	1
Q9NWZ3	68357974	1
Q15759	9885993	1
P56817	57385627	1
Q9NWZ3	118206355	1
Q16539	73295661	1
P35968	90644555	1
P05556	44277294	1
P07333	11640458	1
P37268	44339909	1
Q9Y233	58546843	1
Q9Y233	53329173	1
Q02750	44417791	1
Q00987	71680110	1
P24557	14986636	1
Q99538	90656786	1
P31749	71516711	1
P00797	23625484	1
P25774	57335197	1
Q9NWZ3	90275533	1
P53634	89471942	1
Q99572	90407504	1
Q06187	71555873	1
Q06187	71760912	1
P10275	44276221	1
O76083	58216847	1
P31749	11702853	1
P35968	5329329	1
P11309	44217682	1
P52333	86302245	1
Q9NWZ3	68327991	1
P12931	59837721	1
Q00987	58438032	1
Q15119	59492560	1
P24941	5329693	1
P28482	118365107	1
Q15858	89613531	1
Q07912	57961007	1
Q15059	91826388	1
O60885	86292969	1
Q9Y233	44608766	1
P00797	44348175	1
O00763	91668726	1
Q92731	5326826	1
Q00987	78146930	1
P56817	49850057	1
Q9NWZ3	90275531	1
P07900	90656486	1
P11362	89641677	1
P00533	57335535	1
Q9Y233	58546915	1
P41145	44269936	1
Q9BYF1	24776245	1
O00329	76287125	1
P11362	50940023	1
P08581	71699883	1
Q9UKV0	86302520	1
P23443	89445384	1
P08514	10626357	1
P06239	6539967	1
P56817	90451261	1
Q9NWZ3	118206339	1
P37231	71075050	1
Q9Y233	71288682	1
Q06187	71008543	1
P36897	54766018	1
O00329	90232914	1
Q06187	90656069	1
Q9Y233	86345899	1
Q15858	91809346	1
Q7Z2W7	91937545	1
Q9HBH9	117793156	1
Q02763	16214904	1
P53778	54766191	1
P12931	5328170	1
P68400	68335970	1
Q16620	118009787	1
Q06187	117926195	1
O00763	90315332	1
Q9HBH9	117793184	1
P12931	5327888	1
O15379	71468526	1
P41594	89980785	1
P68400	68335332	1
P33981	54766090	1
P55210	16749269	1
P07900	57406671	1
P34998	58317419	1
P30411	10841531	1
P04629	57296889	1
P13866	89476696	1
Q02750	44417770	1
Q9Y5Z0	68307545	1
P31639	71076930	1
Q02750	24968576	1
Q9HBH9	58413260	1
P37231	71099271	1
Q00535	10237032	1
P23443	89450704	1
P36888	86294733	1
P28482	118045535	1
P08514	10687020	1
P10721	11317348	1
P49682	71585911	1
P00797	44380316	1
P11362	90349046	1
Q00987	67390280	1
P48048	89633521	1
P25101	10742841	1
Q8NER1	9975762	1
P41597	89823581	1
P68400	68335302	1
P52333	69812193	1
P52333	69810041	1
P24530	10122442	1
Q9Y233	58546751	1
P00533	5328957	1
Q8NER1	71611765	1
P53634	90430623	1
Q96GD4	46869309	1
P06737	24901658	1
P11362	90349069	1
P05556	44309967	1
P00533	57333995	1
P22607	68169928	1
P28482	118381088	1
P01042	57523216	1
O95271	121494170	1
Q9NWZ3	118215505	1
P24557	44296084	1
P12931	5328902	1
O00763	91825224	1
P11142	72696079	1
P05556	9912398	1
P08631	53348187	1
Q15059	91826378	1
Q9Y5Z0	66558688	1
O60563	118274272	1
P49354	9873605	1
P12931	5311104	1
Q92847	11846463	1
P25440	86291792	1
P48048	72950747	1
P00797	44302140	1
O00763	91668600	1
P52333	67481430	1
P23946	10593313	1
P09619	5329110	1
P12931	73296913	1
O95271	71212159	1
P50579	11649022	1
P78527	56847587	1
Q16539	118243869	1
O60563	25190896	1
Q06187	67016385	1
P35968	5329407	1
Q06187	69670202	1
P13866	89476753	1
P56817	90413025	1
P34913	44417125	1
Q00987	89715239	1
P35968	86766780	1
P24941	5329725	1
P07900	57407050	1
P28482	60198590	1
P10721	71280455	1
P08581	71699881	1
Q9Y233	54675514	1
O76074	44280558	1
O15379	71468524	1
P24941	5329925	1
P37173	4521392	1
P56817	90441953	1
P37231	53470375	1
P56817	67615839	1
Q02750	59347987	1
P78527	56847642	1
P36888	71577234	1
P11309	71523373	1
O76074	12114406	1
Q8NER1	89649166	1
Q13133	16090331	1
P52333	71599159	1
P11309	90056242	1
Q9Y233	58546870	1
P12931	5330485	1
P53634	90430841	1
P50579	121237909	1
P49841	44590954	1
P00797	10004756	1
Q14680	118010053	1
Q13946	74434836	1
P45983	11640926	1
P08514	44381948	1
P09619	59837688	1
Q96GD4	66763385	1
Q15858	117739258	1
P31645	44297669	1
Q969S8	24881403	1
Q14680	71667492	1
P28482	118047060	1
P25774	71712112	1
P36897	90656196	1
P41594	73336217	1
Q9Y233	54761640	1
P00797	10461792	1
O00763	91668673	1
P12931	11974213	1
Q06187	90656050	1
P37231	53230263	1
P35968	5330133	1
Q96GD4	25138119	1
P30419	58561204	1
Q13133	25218835	1
P13866	89476980	1
O00329	86763268	1
P05556	44288628	1
P68400	89918768	1
P52333	58293189	1
P00797	91900517	1
Q9Y233	58548660	1
P68400	58314018	1
O00329	124037284	1
P08581	71699928	1
Q16539	44251371	1
P27815	25115266	1
P22607	68163172	1
O00329	90232951	1
P31749	89904419	1
P22303	11304963	1
P78527	44562588	1
P04049	6918454	1
P31749	118159079	1
P37231	86674541	1
P08581	90644942	1
Q96S37	117653439	1
Q00987	91801078	1
Q9Y233	71538144	1
P31749	66555465	1
P26010	44288950	1
P48067	58246331	1
Q00987	86766916	1
P68400	68335804	1
Q92769	118005720	1
Q14680	71668242	1
P28482	118365440	1
P12931	73296003	1
O60563	68405149	1
P23443	77014384	1
Q96PY6	91825395	1
P23443	46869312	1
O76074	44336826	1
P68400	58314870	1
P68400	68335893	1
P11802	58299798	1
Q15910	118797725	1
Q9UBN7	124222185	1
Q08345	126961591	1
P00797	44458240	1
Q9Y233	53251469	1
P56817	25190491	1
O00329	76286219	1
P53634	90430745	1
O60563	118274447	1
Q15119	59493194	1
P05556	20687437	1
P24941	5329772	1
Q14680	66716371	1
P49841	91895706	1
Q06187	44601039	1
P00740	46220862	1
P10415	112500244	1
P04629	67502367	1
Q9Y233	58546982	1
P56817	66557908	1
Q9HBH9	117793170	1
O14757	70701552	1
P04629	90683984	1
Q15858	89614163	1
P34913	68281285	1
Q15858	86345061	1
P28482	118045495	1
P00797	23626265	1
P00533	5329085	1
P28482	118380827	1
P14416	11176199	1
P10415	112500267	1
P11802	67355856	1
Q96PD7	89857037	1
P11309	59455659	1
P15428	46836609	1
Q7Z2W7	91937510	1
Q9Y233	53251307	1
O15379	45138795	1
P00533	25263281	1
Q00987	86707771	1
P04049	22041319	1
P12931	5327914	1
P22607	44547449	1
P23443	89647943	1
Q9Y233	58548392	1
P11309	51002098	1
P41145	44336988	1
P12931	59837726	1
P68400	68335609	1
P05091	71506255	1
P30419	58561268	1
P56817	44318092	1
P22607	68170098	1
P56817	44467577	1
Q00987	71680112	1
O00408	89968381	1
P06239	21911599	1
Q9Y233	89968371	1
Q15910	77935458	1
P31749	117704708	1
P27338	5989034	1
P11362	71612128	1
P22303	10249992	1
Q9NWZ3	68357965	1
P24941	90645252	1
P08514	9904909	1
P10721	71280916	1
Q9NWZ3	90272185	1
Q13946	57698166	1
P11362	90349044	1
P68400	89888208	1
P22607	68161964	1
P28482	118365434	1
P06737	10433988	1
P80192	24971430	1
P35968	5329024	1
P31749	56644769	1
P36897	11655119	1
P04629	90683669	1
P12931	91799551	1
P24941	23645080	1
P31749	68752047	1
P11802	5330325	1
P28482	73506286	1
Q7Z2W7	91937439	1
P37231	71075345	1
P41180	11410354	1
P08514	10650245	1
Q96PY6	91825361	1
P00533	54760030	1
P53634	90413606	1
Q02750	24966077	1
Q13255	16118686	1
P35968	17755233	1
P11309	59226401	1
P05067	58950226	1
O00329	86762939	1
P31751	11959314	1
O76083	46926771	1
P06493	51049578	1
O14757	11948705	1
P23443	66764028	1
P52333	68358743	1
P11309	52935745	1
P23443	66762989	1
P11309	58303730	1
O60885	91826363	1
P04049	71621371	1
P27338	42618002	1
Q9HBH9	117793205	1
O00329	68313220	1
P26010	44284230	1
Q13085	91937974	1
P13866	89476944	1
O00763	118473375	1
Q15858	86344876	1
P11309	1382447	1
P07948	11719421	1
Q00987	71678102	1
P21554	56930623	1
Q15858	124222032	1
P13866	89476627	1
P68400	68335827	1
P55210	11496333	1
Q00987	58438177	1
P25101	10279940	1
P49841	6539393	1
P05106	44344237	1
P28482	89535972	1
P31749	118159112	1
P23443	89450322	1
P12931	5328901	1
P68400	58314629	1
Q16853	21954	1
P35968	11406239	1
Q9NWZ3	118206757	1
O00763	91937968	1
P41594	89979810	1
P11802	58300211	1
P56817	90413745	1
P07949	5279	1
P42785	84973024	1
P00797	23626914	1
P68400	68336022	1
Q15349	89523311	1
P24941	59674025	1
P28482	118395343	1
P56817	58549427	1
O14757	11842834	1
P28482	118045885	1
P24941	5330042	1
P00740	67222893	1
P04629	121231205	1
P35968	10163749	1
P25774	16108892	1
P10415	112500372	1
Q9BSW2	51352662	1
P31749	118159050	1
P11802	53377947	1
P11309	91937637	1
O76074	18712392	1
P24941	90654066	1
P04629	90684021	1
Q96S37	60152011	1
P08581	71535266	1
Q15858	124222108	1
O15530	67476211	1
P68400	68336001	1
Q00987	67390141	1
P56817	78104988	1
P24941	5330034	1
P28482	118045977	1
P10415	51354614	1
Q00987	86766925	1
P12931	5328906	1
Q15910	77935941	1
P10415	112500250	1
O60563	118274325	1
P42892	44307823	1
P41145	16094421	1
Q15858	89614724	1
O15530	67476240	1
O75460	59599848	1
Q99572	86279682	1
P24941	5329642	1
P52333	91928593	1
P04629	90683598	1
O15379	71468528	1
Q15059	86294481	1
Q9NWZ3	118206619	1
Q9NWZ3	118206070	1
P56817	68307473	1
O95271	121225835	1
P31749	89442853	1
O60563	50907646	1
P37231	51049637	1
P04629	58334533	1
Q9HBH9	117793179	1
P50579	121237959	1
Q16853	68106504	1
P49354	11363291	1
P22303	90654981	1
P09619	71735360	1
P41594	16662881	1
P22303	23644775	1
Q15858	89614492	1
O95271	78041512	1
P48067	118013323	1
O60885	91826391	1
P37231	71075208	1
Q07817	87125244	1
P24941	5330004	1
P11362	89639201	1
Q02763	10278843	1
P31749	86766560	1
Q13946	57698188	1
P07333	67201460	1
Q05397	58522659	1
Q13490	90232134	1
O00763	91668632	1
Q00987	86766957	1
P23443	66763728	1
P21397	61834440	1
O14757	45267790	1
Q9HBH9	117793301	1
P52333	91937387	1
Q14680	71667204	1
O76074	10117157	1
P08631	54766344	1
P41146	44143456	1
P68400	68335571	1
Q8NER1	89646711	1
Q15858	124221874	1
P22607	44548216	1
P28482	92044588	1
O14757	11844610	1
P31645	56848156	1
P35968	60172483	1
P22607	68170016	1
Q13946	57698018	1
P06239	11663885	1
P35968	5329336	1
O00329	49854228	1
P04629	68913488	1
P68400	58314611	1
Q14680	71667063	1
P52333	89630120	1
O60885	86292779	1
O00408	68182247	1
P12931	73296322	1
P13866	89476690	1
Q00987	86766974	1
O15530	67476271	1
P31749	68753290	1
P31751	58216596	1
Q9HBH9	58413379	1
P48067	91669191	1
Q99538	90656777	1
P09619	90645165	1
Q9Y233	74539406	1
P68400	68336120	1
P04629	25116427	1
Q9UKE5	118061480	1
Q9NWZ3	118206180	1
P41279	25218752	1
P46095	118159163	1
P23443	66763169	1
P24557	44374647	1
P56817	78322709	1
P25440	86294693	1
P12931	5328948	1
Q13946	57698258	1
Q99572	91937797	1
P41594	73335238	1
Q06187	71008516	1
Q05397	58522558	1
P23443	46869771	1
P56817	90656188	1
P35968	59674055	1
Q15858	86687769	1
P28482	71555766	1
Q00987	78147351	1
O00329	68313053	1
O60563	118274139	1
P05067	71273947	1
P04798	2361	1
P11362	68005137	1
P31749	11959314	1
P13866	90657012	1
P21802	66555064	1
Q9Y233	58548323	1
P68400	58313711	1
P24941	5330030	1
O14757	60155174	1
Q15349	53246940	1
Q15858	124221806	1
P30518	44520896	1
Q99572	71239508	1
P05556	20687449	1
Q00987	91801069	1
Q00987	71585478	1
P08631	76192154	1
P25101	9932004	1
Q13490	90654403	1
Q07869	90656434	1
P00797	23626277	1
P12931	5327917	1
P22303	91928727	1
P11309	72549143	1
P00797	44302223	1
P53634	90430713	1
P11802	44818950	1
P11802	58300003	1
P28482	89536066	1
P28482	118380911	1
P24530	9914310	1
P50579	121238005	1
Q9NWZ3	68327920	1
P00797	23647899	1
P00533	5328235	1
P20701	90645231	1
P28482	92044766	1
Q13946	57698096	1
P28482	92044716	1
P10415	112500332	1
P08581	71699908	1
P68400	89888243	1
P48067	118013307	1
O76074	10590342	1
P56817	92044982	1
P56817	86762780	1
P04629	70817726	1
P53634	90443239	1
P09917	10438989	1
P41597	54772203	1
Q02750	91932863	1
P23443	89442748	1
Q15858	91809379	1
P50750	86294331	1
O15530	67476341	1
P31749	89450283	1
P05556	44371219	1
Q14680	71666642	1
Q96PY6	91825357	1
P49354	11430037	1
P13866	89476805	1
P04278	6013	1
P48067	118013355	1
Q05397	58522699	1
P00533	5327895	1
P08514	10675509	1
P11597	42634953	1
P04150	10317646	1
P11802	6539373	1
O00763	91668720	1
P49841	91895701	1
O76074	71235051	1
P35968	68162826	1
P68400	58315032	1
O60563	70793971	1
P56817	90413216	1
Q8NER1	72204378	1
O00329	90232865	1
O00329	90233116	1
P25774	71577391	1
P36888	67201000	1
Q8NER1	89650051	1
P52333	68358761	1
Q02750	117876240	1
P41594	67236730	1
P53634	90430207	1
P00519	44381192	1
P56817	44143272	1
Q9Y233	46214716	1
P13866	89476582	1
Q16539	23433737	1
Q96PD7	89857127	1
Q15119	59492719	1
P37231	71099291	1
O14757	70701520	1
P53634	90430572	1
P30419	58561296	1
P24723	9889351	1
Q15119	59492619	1
Q9Y233	72670345	1
O00763	91824961	1
P68400	68336157	1
P23975	10852732	1
Q9HBH9	117793079	1
Q16539	24746614	1
P68400	68335707	1
O95271	71227038	1
Q15858	124221904	1
Q16539	24755186	1
Q9Y233	59327180	1
Q15858	124221834	1
P24941	6539361	1
P24941	10066656	1
P21802	90391962	1
Q9NWZ3	118206257	1
Q99572	90414826	1
P56817	57387885	1
P28482	118380800	1
P24557	11796350	1
P25774	71576891	1
P30411	10349737	1
Q99572	90413671	1
P28482	118046490	1
P56817	78105035	1
P68400	68335868	1
P00533	9872621	1
Q9Y233	71288496	1
P53634	90430444	1
Q15858	89614502	1
P56817	90413160	1
Q07343	2876103	1
P19793	73350281	1
Q9NWZ3	118206725	1
P68400	72948685	1
Q16539	73296755	1
Q9HBH9	86763994	1
P37231	54669705	1
P06493	91895658	1
P36888	25218656	1
Q96PD7	117966313	1
P37268	44352820	1
P51843	18561090	1
P49356	5326625	1
O76074	10804028	1
O76074	71612654	1
P34913	654292	1
Q06187	71230734	1
P12931	5328898	1
P53634	89471983	1
Q9UBN7	46852450	1
P05106	10415998	1
Q99572	86279013	1
Q9NWZ3	118206234	1
Q9Y5Z0	66557905	1
P11802	67357178	1
P28482	118395265	1
P25774	23648293	1
P22303	11167725	1
P05067	71274016	1
P50750	90413199	1
Q13255	16117168	1
P07333	11642786	1
P68400	71225330	1
Q9HBH9	117793252	1
P27338	70702073	1
Q15303	4705	1
P05556	44324688	1
P55055	44417027	1
P31749	25023722	1
P07900	57407244	1
Q00987	86767049	1
P12931	59837738	1
Q9Y233	72714755	1
P55210	23645252	1
Q9Y233	71288499	1
P05556	10098004	1
P68400	68336226	1
P49682	89726486	1
Q9Y233	71462690	1
P28482	92044613	1
P28482	118395349	1
P23443	68081620	1
Q15349	89523577	1
P52333	58293401	1
P00797	23626271	1
P09960	44318886	1
P34998	58223451	1
P00797	14803067	1
O60885	91826377	1
P36888	66642831	1
P28223	49869083	1
Q96GD4	68078880	1
P24723	10030483	1
P11309	91937620	1
O00408	89968504	1
O76074	11647832	1
Q08493	9840066	1
P11309	59226456	1
P00797	23647890	1
Q9Y233	53329355	1
P12931	59837752	1
P28482	89536079	1
P11802	5330025	1
Q9UKE5	118061199	1
P11511	216239	1
P56817	11318606	1
Q9Y233	91799536	1
P23975	44462051	1
P31749	89450701	1
Q8NER1	71611910	1
P37231	71075601	1
P23946	46853712	1
P50750	90412265	1
P28482	118395234	1
Q96IY4	71223140	1
O00329	49855166	1
Q13490	90654411	1
P22607	66557107	1
Q00987	71680281	1
P09619	11706531	1
P49354	56671724	1
P06493	59674004	1
P28482	89536114	1
Q9NWZ3	68328192	1
Q13393	53469955	1
O76074	44378004	1
P49768	121596858	1
O00763	91824989	1
Q15349	89524220	1
Q15119	59492477	1
P07333	118009776	1
P56817	68239047	1
O15530	89745653	1
O00329	57495278	1
P37231	71099323	1
P37231	53470380	1
Q07817	87125274	1
P35610	10372411	1
P05556	20793889	1
P25774	16108895	1
P24557	10321942	1
P00533	71667975	1
P23443	66762537	1
Q9Y233	92045081	1
O14757	10309409	1
Q14680	71667067	1
Q8NER1	22032622	1
Q06187	71015305	1
Q15858	86343782	1
O00763	91937956	1
P11309	71522671	1
P31749	66882919	1
P10275	22279290	1
P00797	117877380	1
P00533	5329477	1
P28482	92044585	1
P49841	44334296	1
Q99572	86279413	1
P24941	6539017	1
P31749	56643581	1
P11802	67355321	1
P07333	25218452	1
Q14680	66716192	1
P56817	24878895	1
P31749	57378633	1
P12931	54766344	1
O76074	22601651	1
Q15858	86687612	1
O60563	66937150	1
P49682	71678979	1
P12931	11547621	1
P56817	66559102	1
Q06187	71015267	1
P53779	91899090	1
P23443	89445535	1
P31639	91669264	1
Q9Y233	59327072	1
O00763	117885417	1
Q8NER1	71611206	1
O00329	56655322	1
Q9NWZ3	118206710	1
Q16853	51036301	1
P68400	68336146	1
P37231	52940483	1
P28482	118046732	1
P34998	58223491	1
P31645	70676329	1
Q13946	57698047	1
P31749	58216605	1
Q9Y233	122164756	1
P56817	56645725	1
P25774	71712113	1
P10275	53358937	1
Q07343	44520546	1
Q15858	124221889	1
P50579	121237887	1
P45983	71217408	1
P45983	23647251	1
P08581	91973965	1
Q99572	90414160	1
P35968	5329373	1
P00797	124201704	1
Q9UBN7	46852456	1
P35968	22736235	1
P00797	23626273	1
Q9HBH9	58413327	1
P12931	59837727	1
P11309	52935529	1
P22303	10093505	1
P31749	56645032	1
P52333	68358822	1
P33981	57407066	1
Q92847	11846625	1
Q96S37	117653294	1
P28223	44473056	1
Q9Y233	58547119	1
O15530	67476178	1
Q92769	90116029	1
Q9NWZ3	118206689	1
P32239	44271228	1
Q9HBH9	117793060	1
Q9Y233	54759650	1
P32239	44376130	1
Q9HBH9	86763771	1
P10828	9825337	1
P49682	89726406	1
P11362	5330125	1
Q06187	90054163	1
P31645	56848371	1
P49841	6539385	1
P00533	5328979	1
Q9BSW2	51353377	1
P07333	16755734	1
P35968	90644965	1
O15379	77846833	1
Q15858	71586126	1
P28482	118365220	1
P35968	5329037	1
P53634	90443264	1
P50579	11633910	1
P37231	71075120	1
P46095	118159240	1
Q92847	16114096	1
P35968	68163264	1
P23443	46869183	1
P32239	10007047	1
O00763	44442776	1
P13866	89476683	1
P00533	60202383	1
P25101	10233400	1
P41594	57406119	1
P46098	10452995	1
P28482	118380875	1
P00797	10484665	1
P23443	117704736	1
P23443	89445432	1
Q9Y233	54675485	1
Q15119	59492553	1
P28482	118365200	1
O60885	91826332	1
P04629	118341206	1
P04629	58334536	1
Q96GD4	68078945	1
P56817	71727378	1
P68400	68335793	1
P52333	71599596	1
Q9Y233	58547514	1
Q9Y5Z0	71274019	1
P31645	68996402	1
P49841	25014473	1
P68400	69939384	1
Q05655	44315124	1
Q00987	71020640	1
P08581	11858369	1
O00421	71552260	1
P35968	59673997	1
O00329	57625362	1
Q9UBN7	24881402	1
P28482	118365426	1
P00797	10439647	1
P49768	90073957	1
Q96GD4	66763451	1
Q96PY6	91825376	1
P06493	5329726	1
P45983	71217345	1
Q15759	9806182	1
Q3SYC2	102594376	1
P11309	72548438	1
P13612	44271148	1
Q06187	71230706	1
Q02750	44417810	1
P56817	50913365	1
P34998	58223387	1
P24557	10765092	1
P53634	90430639	1
P11802	58299991	1
P28482	92044603	1
P43403	58094472	1
P05129	2396	1
Q9NWZ3	118207052	1
P07333	91801232	1
Q03181	9932790	1
Q14680	89755870	1
P50750	86293393	1
Q9Y233	58548180	1
P52333	58293089	1
P35968	10278844	1
P56817	78321685	1
P28482	118365358	1
P31749	86766554	1
Q8NER1	10428579	1
P08581	71664254	1
O00421	68003997	1
P48730	77106466	1
P13866	90656985	1
P52333	91937375	1
P23443	66763118	1
Q9Y233	58548209	1
P31639	71110711	1
P23443	89445585	1
O00763	91824968	1
P52333	86299968	1
P05556	44382119	1
P23443	68078922	1
P36888	24900190	1
Q9HCR9	24957913	1
P28482	118380990	1
P00797	25110595	1
Q16539	10222375	1
P24557	11744722	1
Q15858	90016420	1
O60885	91826315	1
P05067	89436330	1
P68400	69940015	1
P06737	25218523	1
P31639	71077050	1
P52333	89407424	1
P68400	68335357	1
P30411	10650330	1
Q15858	118864970	1
P24723	44308383	1
Q07343	9840066	1
P49682	89726114	1
P31749	25023731	1
P23443	66762832	1
P09619	118638438	1
Q00987	86766889	1
O00763	73438556	1
P00533	5329240	1
Q15349	57394085	1
Q9HBH9	11712649	1
P52333	91937384	1
Q9Y233	67258236	1
P26010	44382810	1
Q9Y233	58547374	1
Q9HBH9	117793248	1
P56817	78104937	1
P68400	58314337	1
P11362	68005522	1
P28482	118365445	1
P36897	54766934	1
P50579	78103964	1
P10721	91669270	1
P08709	44593007	1
P49356	10319572	1
P06493	21988176	1
P00797	44297438	1
P04629	66887359	1
P52333	91755101	1
O60885	91826367	1
P48048	72948281	1
P31749	66665379	1
O00329	86763196	1
Q06187	117934513	1
P50579	11597839	1
P11309	59226523	1
P28482	118380943	1
P31749	68753404	1
P31639	71076887	1
P55055	11633117	1
P53634	90440142	1
P22303	72549683	1
P48067	118013331	1
Q00987	86766853	1
P52333	89630007	1
P50750	90411650	1
P68400	68335333	1
P31749	24971382	1
O76083	46926857	1
P50750	90412807	1
P30518	44520894	1
P35968	118130070	1
P28482	118380897	1
Q9Y233	74539267	1
Q02750	11533581	1
Q14680	68091987	1
P23219	44365745	1
P11802	58300191	1
P31639	71077000	1
P45983	71208493	1
P21802	89870765	1
O00329	90232685	1
P68400	68335363	1
Q8NER1	66549650	1
O14757	54597056	1
P37231	91819664	1
Q9UGN5	123133377	1
P28482	92044836	1
P49841	10001523	1
P23443	89450464	1
P00533	5328328	1
Q14680	71668088	1
O14757	54597211	1
O00763	91668648	1
P11362	90348989	1
P35372	118988707	1
Q9Y233	74539755	1
P52333	86301774	1
Q7Z2W7	59536364	1
O76074	46888708	1
P28482	89536041	1
P31749	56645657	1
P45983	71208515	1
P68400	68335708	1
P56817	89879583	1
Q15910	78056395	1
P50750	90412498	1
P68400	58313833	1
Q13946	57698042	1
P11802	58300005	1
O00421	54772205	1
P28482	71555835	1
Q08499	59190451	1
P22303	56955099	1
Q15059	91826391	1
Q9Y233	58548322	1
P31645	49806736	1
Q02750	44417799	1
O00408	89968359	1
Q99572	86279742	1
Q9Y233	50993786	1
P04629	118009833	1
Q92769	24881405	1
P11802	5330694	1
O75460	59599923	1
P11802	42625833	1
Q15858	66799584	1
P27986	89721942	1
P04629	121231277	1
P31749	89442558	1
Q14680	89753964	1
P24941	5329750	1
P45983	50943932	1
P25101	10626245	1
P68400	58315158	1
P11309	91937651	1
Q00987	71020633	1
P28482	118365303	1
P22303	10451317	1
P23443	89450751	1
P10721	71280488	1
P31749	53477193	1
Q96S37	86294663	1
Q9Y233	58547228	1
Q16769	60202585	1
O15530	67476193	1
P06493	5329773	1
P11309	91937619	1
P12931	5327916	1
O95271	121494179	1
P46098	44360709	1
Q05469	56602664	1
P28223	66898382	1
Q9Y233	53250499	1
P11309	68109143	1
P28482	92044562	1
P24557	13663032	1
P56817	124222813	1
P11362	5327915	1
P50579	121238003	1
Q02750	44417784	1
O15379	45138931	1
Q07343	25115845	1
Q99572	86282639	1
P35968	68161895	1
P68400	91799570	1
P56817	23647387	1
P41594	89980772	1
P13866	90657027	1
P17948	6419392	1
P31749	89450712	1
P37231	71099288	1
O14757	49782688	1
O14757	54597051	1
Q15858	124221884	1
O00763	91668905	1
O00329	68313174	1
Q9Y233	58548258	1
Q9NWZ3	118215499	1
Q8NER1	89654131	1
P48048	122197760	1
P07333	52934258	1
P49356	10626112	1
Q96GD4	68078896	1
P28482	118380780	1
P25774	23648426	1
P05067	91970945	1
P06239	16118191	1
Q15910	118797714	1
P46095	118159380	1
P22303	90655196	1
P23946	46853710	1
P52333	68358878	1
Q9NWZ3	118206792	1
Q99572	86282777	1
P68400	68336250	1
P11802	5330334	1
P12931	5328650	1
O15379	60207679	1
P56817	89879587	1
P23443	89450578	1
P04049	21037180	1
P22607	89620545	1
P49682	89626940	1
O60563	66937158	1
Q14680	68092151	1
P10276	108143	1
Q15349	57397643	1
Q05469	66546469	1
P28482	71554800	1
P30518	56848488	1
P28482	73507151	1
P00519	54592383	1
P22607	66554717	1
P31645	49869083	1
P05106	9805222	1
P54760	11562302	1
P11309	59226481	1
Q07343	59190459	1
O76083	10039024	1
P11309	46174502	1
Q9NWZ3	118206760	1
O00329	86763134	1
Q15349	68323382	1
P34913	25014860	1
P49682	89726463	1
O95271	10491011	1
P35968	10164190	1
Q9Y233	72669914	1
Q05655	10099482	1
Q9Y233	46174637	1
P24941	5329668	1
Q96GD4	70645389	1
P11309	44217533	1
Q13946	74435158	1
P41597	71768725	1
Q9UBN7	71468526	1
P34913	5455012	1
P56817	67979318	1
P56817	90413138	1
P24530	44311528	1
P11309	72549144	1
P31639	49846440	1
P68400	68335190	1
P34998	44816989	1
Q9Y233	91799517	1
Q96GD4	46869912	1
P56817	90412791	1
P31749	117704737	1
Q9HBH9	58413291	1
P28482	118365126	1
P41594	69936689	1
P05067	71529425	1
Q99572	86281677	1
Q14680	56653304	1
P31639	71502569	1
P28482	118381024	1
P11309	46179300	1
Q06187	67016418	1
Q15858	90017048	1
P22607	68169897	1
P36888	90654467	1
P06239	10639	1
Q06187	67016162	1
Q9BSW2	51353496	1
O15379	6167	1
P49682	89726222	1
O60341	58035525	1
P49841	91461367	1
P46095	118159258	1
P52333	11656606	1
Q96GD4	66763824	1
P34998	44342075	1
O60341	58035518	1
Q13393	53470204	1
P56524	71230937	1
Q15119	59492746	1
Q92731	90654894	1
P28482	118369722	1
P35968	74982358	1
P23443	89442563	1
P08235	69675804	1
O14757	16125091	1
P22303	3966943	1
Q02763	16108995	1
P07333	58994325	1
Q05397	58522575	1
O00408	89968376	1
Q16539	3399382	1
P11362	89639199	1
P09960	24901637	1
Q9Y233	86345768	1
P11597	89418655	1
P05556	44372341	1
P31749	10237631	1
Q9UKE5	72550629	1
P11309	91937622	1
Q9Y233	54761818	1
P13866	89476688	1
Q05655	44315457	1
P56817	50914693	1
P24557	10254162	1
P45983	71208879	1
Q9HBH9	117793115	1
P05556	20793916	1
P31751	66665105	1
P49682	89725838	1
P14416	133633	1
Q9Y233	58547141	1
P28482	92044831	1
O00763	91668835	1
Q96GD4	66763034	1
P11362	89641675	1
P56524	91937717	1
P00533	42596931	1
P05556	44324561	1
P24557	10327581	1
Q06187	122198108	1
P31639	49846866	1
Q07343	76762332	1
Q15858	86703473	1
P07333	52933302	1
P52333	71598885	1
P35968	44547308	1
P48048	122197750	1
P11309	72547730	1
P31751	11307631	1
Q92769	118016616	1
O60563	60142670	1
Q13490	90232008	1
P68400	68335431	1
P11802	58300120	1
